0,26.62646876630,-72.45884780190,128.59107191400,-72.50177751520
1,128.59107191400,-72.50177751520,140.71273802200,-12.71469770490
2,140.71273802200,-12.71469770490,101.92340647500,-20.76418782910
3,101.92340647500,-20.76418782910,100.21211243600,12.60355326720
4,100.21211243600,12.60355326720,142.56663989700,18.77829770410
5,142.56663989700,18.77829770410,140.71273802200,-12.71469770490
6,100.21211243600,12.60355326720,20.20911612060,6.84319529891
7,20.20911612060,6.84319529891,18.06999857210,-22.88223476030
8,18.06999857210,-22.88223476030,69.40881973720,-24.57929696290
9,69.40881973720,-24.57929696290,101.92340647500,-20.76418782910
10,18.06999857210,-22.88223476030,-18.72282326290,-26.89139161590
11,-18.72282326290,-26.89139161590,-46.24613572080,-37.25822810910
12,-46.24613572080,-37.25822810910,-79.33115380500,-65.63413240410
13,-79.33115380500,-65.63413240410,-96.87191770310,-63.99618941780
14,-96.87191770310,-63.99618941780,-102.43362332900,-58.00167221210
15,-102.43362332900,-58.00167221210,-73.48423250560,-27.52552726350
16,-46.24613572080,-37.25822810910,-73.48423250560,-27.52552726350
17,-73.48423250560,-27.52552726350,-74.76770303480,-0.98385936678
18,-74.76770303480,-0.98385936678,-150.77767992600,25.25199102620
19,-150.77767992600,25.25199102620,-150.39920725900,43.98226843980
20,20.20911612060,6.84319529891,-61.07735072410,19.04811446740
21,-74.76770303480,-0.98385936678,-61.07735072410,19.04811446740
22,-61.07735072410,19.04811446740,-150.39920725900,43.98226843980
